"","CustomerID","Rating","MovieID","MovieTitle","Release Year","weeks_since_first","Length","IMDB_Rating","Action","Animation","Comedy","Drama","Documentary","Romance","Short","Recommended"
"1103","614285",5,"3470","Big Wednesday",1978,216.428571428571,120,6.6,0,0,1,1,0,0,0,"1"
"1104","890538",4,"3470","Big Wednesday",1978,293.571428571429,120,6.6,0,0,1,1,0,0,0,"1"
"1105","2198213",3,"3470","Big Wednesday",1978,305.714285714286,120,6.6,0,0,1,1,0,0,0,"1"
"1106","1212155",3,"3470","Big Wednesday",1978,197.285714285714,120,6.6,0,0,1,1,0,0,0,"1"
"1107","29431",5,"3470","Big Wednesday",1978,244.571428571429,120,6.6,0,0,1,1,0,0,0,"1"
"1108","495800",3,"3470","Big Wednesday",1978,185.428571428571,120,6.6,0,0,1,1,0,0,0,"1"
"1109","2175440",3,"3470","Big Wednesday",1978,282,120,6.6,0,0,1,1,0,0,0,"1"
"1110","1845089",3,"3470","Big Wednesday",1978,177.142857142857,120,6.6,0,0,1,1,0,0,0,"1"
"1111","1353855",5,"825","Bill Cosby: Himself",1983,292.142857142857,105,7.8,0,0,1,0,0,0,0,"1"
"1112","2330051",5,"825","Bill Cosby: Himself",1983,283.142857142857,105,7.8,0,0,1,0,0,0,0,"1"
"1113","1622719",4,"825","Bill Cosby: Himself",1983,307.714285714286,105,7.8,0,0,1,0,0,0,0,"1"
"1114","1739170",4,"825","Bill Cosby: Himself",1983,282.571428571429,105,7.8,0,0,1,0,0,0,0,"1"
"1115","2205706",5,"825","Bill Cosby: Himself",1983,270.285714285714,105,7.8,0,0,1,0,0,0,0,"1"
"1116","722591",5,"825","Bill Cosby: Himself",1983,260.428571428571,105,7.8,0,0,1,0,0,0,0,"1"
"1117","1526160",5,"825","Bill Cosby: Himself",1983,299.714285714286,105,7.8,0,0,1,0,0,0,0,"1"
"1118","627002",5,"825","Bill Cosby: Himself",1983,267.428571428571,105,7.8,0,0,1,0,0,0,0,"1"
"1119","670794",5,"825","Bill Cosby: Himself",1983,294.428571428571,105,7.8,0,0,1,0,0,0,0,"1"
"1120","134743",4,"825","Bill Cosby: Himself",1983,302.571428571429,105,7.8,0,0,1,0,0,0,0,"1"
"1121","2219247",3,"2505","Birdman of Alcatraz",1962,198.428571428571,147,7.6,0,0,0,1,0,0,0,"1"
"1122","2290711",5,"2505","Birdman of Alcatraz",1962,306.285714285714,147,7.6,0,0,0,1,0,0,0,"1"
"1123","320939",4,"2505","Birdman of Alcatraz",1962,195.142857142857,147,7.6,0,0,0,1,0,0,0,"1"
"1124","2416775",3,"2505","Birdman of Alcatraz",1962,231.571428571429,147,7.6,0,0,0,1,0,0,0,"1"
"1125","1013474",4,"2505","Birdman of Alcatraz",1962,213.142857142857,147,7.6,0,0,0,1,0,0,0,"1"
"1126","101554",4,"2505","Birdman of Alcatraz",1962,133.571428571429,147,7.6,0,0,0,1,0,0,0,"1"
"1127","1373879",4,"2505","Birdman of Alcatraz",1962,211.142857142857,147,7.6,0,0,0,1,0,0,0,"1"
"1128","1011235",4,"2505","Birdman of Alcatraz",1962,291.142857142857,147,7.6,0,0,0,1,0,0,0,"1"
"1129","795265",5,"2505","Birdman of Alcatraz",1962,239.714285714286,147,7.6,0,0,0,1,0,0,0,"1"
"1130","2590515",5,"2505","Birdman of Alcatraz",1962,169.142857142857,147,7.6,0,0,0,1,0,0,0,"1"
"1131","2432992",4,"3095","Birdy",1984,273.428571428571,120,7.2,0,0,0,1,0,0,0,"1"
"1132","314759",3,"3095","Birdy",1984,241.142857142857,120,7.2,0,0,0,1,0,0,0,"1"
"1133","758661",5,"3095","Birdy",1984,138.142857142857,120,7.2,0,0,0,1,0,0,0,"1"
"1134","487866",3,"3095","Birdy",1984,247.428571428571,120,7.2,0,0,0,1,0,0,0,"1"
"1135","517794",4,"3095","Birdy",1984,277,120,7.2,0,0,0,1,0,0,0,"1"
"1136","449953",5,"3095","Birdy",1984,293.285714285714,120,7.2,0,0,0,1,0,0,0,"1"
"1137","1319688",3,"3095","Birdy",1984,220.857142857143,120,7.2,0,0,0,1,0,0,0,"1"
"1138","639533",2,"3095","Birdy",1984,196.142857142857,120,7.2,0,0,0,1,0,0,0,"0"
"1139","1717240",5,"3095","Birdy",1984,56,120,7.2,0,0,0,1,0,0,0,"1"
"1140","1594252",5,"3095","Birdy",1984,267.571428571429,120,7.2,0,0,0,1,0,0,0,"1"
"1141","500648",3,"3657","Black and White",1999,168.142857142857,98,5.2,0,0,0,1,0,0,0,"1"
"1142","952156",2,"3657","Black and White",1999,226.142857142857,98,5.2,0,0,0,1,0,0,0,"0"
"1143","2460127",2,"3657","Black and White",1999,222.285714285714,98,5.2,0,0,0,1,0,0,0,"0"
"1144","1251664",1,"3657","Black and White",1999,253.714285714286,98,5.2,0,0,0,1,0,0,0,"0"
"1145","1368404",3,"3657","Black and White",1999,95.7142857142857,98,5.2,0,0,0,1,0,0,0,"1"
"1146","2581665",4,"3657","Black and White",1999,178.571428571429,98,5.2,0,0,0,1,0,0,0,"1"
"1147","378348",1,"3657","Black and White",1999,170.142857142857,98,5.2,0,0,0,1,0,0,0,"0"
"1148","969042",3,"3657","Black and White",1999,183.571428571429,98,5.2,0,0,0,1,0,0,0,"1"
"1149","1362341",4,"3657","Black and White",1999,139.571428571429,98,5.2,0,0,0,1,0,0,0,"1"
"1150","2610119",2,"3657","Black and White",1999,90,98,5.2,0,0,0,1,0,0,0,"0"
"1151","1501998",3,"3830","Black Dog",1998,202.571428571429,89,4.7,1,0,0,0,0,0,0,"1"
"1152","1688557",3,"3830","Black Dog",1998,175.571428571429,89,4.7,1,0,0,0,0,0,0,"1"
"1153","2511278",4,"3830","Black Dog",1998,235,89,4.7,1,0,0,0,0,0,0,"1"
"1154","783137",3,"3830","Black Dog",1998,271.714285714286,89,4.7,1,0,0,0,0,0,0,"1"
"1155","2195390",2,"3830","Black Dog",1998,225.428571428571,89,4.7,1,0,0,0,0,0,0,"0"
"1156","689918",4,"3830","Black Dog",1998,294.285714285714,89,4.7,1,0,0,0,0,0,0,"1"
"1157","29395",4,"3830","Black Dog",1998,252,89,4.7,1,0,0,0,0,0,0,"1"
"1158","1958380",3,"3830","Black Dog",1998,186,89,4.7,1,0,0,0,0,0,0,"1"
"1159","727242",1,"3830","Black Dog",1998,196.142857142857,89,4.7,1,0,0,0,0,0,0,"0"
"1160","1521774",3,"3830","Black Dog",1998,212.428571428571,89,4.7,1,0,0,0,0,0,0,"1"
"1161","1001129",2,"3059","Black Rainbow",1989,268.714285714286,95,5.9,0,0,0,0,0,0,0,"0"
"1162","938006",3,"3059","Black Rainbow",1989,266.285714285714,95,5.9,0,0,0,0,0,0,0,"1"
"1163","1661469",2,"3059","Black Rainbow",1989,284.285714285714,95,5.9,0,0,0,0,0,0,0,"0"
"1164","464078",3,"3059","Black Rainbow",1989,264.142857142857,95,5.9,0,0,0,0,0,0,0,"1"
"1165","1550177",1,"3059","Black Rainbow",1989,267.428571428571,95,5.9,0,0,0,0,0,0,0,"0"
"1166","958370",3,"3059","Black Rainbow",1989,268.285714285714,95,5.9,0,0,0,0,0,0,0,"1"
"1167","7104",2,"3059","Black Rainbow",1989,266.571428571429,95,5.9,0,0,0,0,0,0,0,"0"
"1168","2129974",3,"3059","Black Rainbow",1989,264.714285714286,95,5.9,0,0,0,0,0,0,0,"1"
"1169","650911",2,"3059","Black Rainbow",1989,292.571428571429,95,5.9,0,0,0,0,0,0,0,"0"
"1170","727242",1,"3059","Black Rainbow",1989,262.428571428571,95,5.9,0,0,0,0,0,0,0,"0"
"1171","596716",3,"3386","Blacktop",2000,183.142857142857,100,4.7,0,0,0,0,0,0,0,"1"
"1172","2176465",2,"3386","Blacktop",2000,272.714285714286,100,4.7,0,0,0,0,0,0,0,"0"
"1173","159649",3,"3386","Blacktop",2000,246,100,4.7,0,0,0,0,0,0,0,"1"
"1174","1104884",3,"3386","Blacktop",2000,119.428571428571,100,4.7,0,0,0,0,0,0,0,"1"
"1175","1697241",3,"3386","Blacktop",2000,248.571428571429,100,4.7,0,0,0,0,0,0,0,"1"
"1176","10289",2,"3386","Blacktop",2000,223.428571428571,100,4.7,0,0,0,0,0,0,0,"0"
"1177","73195",1,"3386","Blacktop",2000,294,100,4.7,0,0,0,0,0,0,0,"0"
"1178","1160772",5,"3386","Blacktop",2000,285.142857142857,100,4.7,0,0,0,0,0,0,0,"1"
"1179","1587833",3,"3386","Blacktop",2000,126.714285714286,100,4.7,0,0,0,0,0,0,0,"1"
"1180","1830096",4,"3386","Blacktop",2000,135.285714285714,100,4.7,0,0,0,0,0,0,0,"1"
"1181","1136048",4,"3138","Blade: Trinity",2004,282.428571428571,124,5.7,1,0,0,0,0,0,0,"1"
"1182","1266847",5,"3138","Blade: Trinity",2004,276.571428571429,124,5.7,1,0,0,0,0,0,0,"1"
"1183","2343385",2,"3138","Blade: Trinity",2004,276.857142857143,124,5.7,1,0,0,0,0,0,0,"0"
"1184","2014772",4,"3138","Blade: Trinity",2004,290.142857142857,124,5.7,1,0,0,0,0,0,0,"1"
"1185","1891693",4,"3138","Blade: Trinity",2004,293,124,5.7,1,0,0,0,0,0,0,"1"
"1186","327458",4,"3138","Blade: Trinity",2004,303,124,5.7,1,0,0,0,0,0,0,"1"
"1187","1632957",5,"3138","Blade: Trinity",2004,278.285714285714,124,5.7,1,0,0,0,0,0,0,"1"
"1188","1874204",4,"3138","Blade: Trinity",2004,277.285714285714,124,5.7,1,0,0,0,0,0,0,"1"
"1189","858700",3,"3138","Blade: Trinity",2004,293.571428571429,124,5.7,1,0,0,0,0,0,0,"1"
"1190","506931",2,"3138","Blade: Trinity",2004,304.857142857143,124,5.7,1,0,0,0,0,0,0,"0"
"1191","1882180",3,"4413","Blame It on Rio",1984,226.571428571429,100,5.2,0,0,1,0,0,1,0,"1"
"1192","2583892",4,"4413","Blame It on Rio",1984,220,100,5.2,0,0,1,0,0,1,0,"1"
"1193","2085853",3,"4413","Blame It on Rio",1984,189.285714285714,100,5.2,0,0,1,0,0,1,0,"1"
"1194","410943",4,"4413","Blame It on Rio",1984,190.571428571429,100,5.2,0,0,1,0,0,1,0,"1"
"1195","504584",4,"4413","Blame It on Rio",1984,241.428571428571,100,5.2,0,0,1,0,0,1,0,"1"
"1196","778849",2,"4413","Blame It on Rio",1984,142.714285714286,100,5.2,0,0,1,0,0,1,0,"0"
"1197","2057529",3,"4413","Blame It on Rio",1984,235.285714285714,100,5.2,0,0,1,0,0,1,0,"1"
"1198","128040",4,"4413","Blame It on Rio",1984,186.571428571429,100,5.2,0,0,1,0,0,1,0,"1"
"1199","2636378",3,"4413","Blame It on Rio",1984,238.714285714286,100,5.2,0,0,1,0,0,1,0,"1"
"1200","763779",3,"4413","Blame It on Rio",1984,265,100,5.2,0,0,1,0,0,1,0,"1"
"1201","2575552",3,"956","Blankman",1994,231.285714285714,92,4.2,1,0,1,0,0,0,0,"1"
"1202","1538396",4,"956","Blankman",1994,285.428571428571,92,4.2,1,0,1,0,0,0,0,"1"
"1203","1574909",2,"956","Blankman",1994,130.571428571429,92,4.2,1,0,1,0,0,0,0,"0"
"1204","2583348",1,"956","Blankman",1994,199.857142857143,92,4.2,1,0,1,0,0,0,0,"0"
"1205","288420",1,"956","Blankman",1994,262.428571428571,92,4.2,1,0,1,0,0,0,0,"0"
"1206","1711294",3,"956","Blankman",1994,166,92,4.2,1,0,1,0,0,0,0,"1"
"1207","206826",1,"956","Blankman",1994,302,92,4.2,1,0,1,0,0,0,0,"0"
"1208","2296718",1,"956","Blankman",1994,219.285714285714,92,4.2,1,0,1,0,0,0,0,"0"
"1209","345977",1,"956","Blankman",1994,210.857142857143,92,4.2,1,0,1,0,0,0,0,"0"
"1210","803298",3,"956","Blankman",1994,236.714285714286,92,4.2,1,0,1,0,0,0,0,"1"
"1211","468542",2,"3759","Blessed",2004,299.142857142857,98,4.6,0,0,0,1,0,0,0,"0"
"1212","1303573",1,"3759","Blessed",2004,262.428571428571,98,4.6,0,0,0,1,0,0,0,"0"
"1213","296175",1,"3759","Blessed",2004,266,98,4.6,0,0,0,1,0,0,0,"0"
"1214","1102032",4,"3759","Blessed",2004,267.428571428571,98,4.6,0,0,0,1,0,0,0,"1"
"1215","1294790",4,"3759","Blessed",2004,265.428571428571,98,4.6,0,0,0,1,0,0,0,"1"
"1216","543714",1,"3759","Blessed",2004,308,98,4.6,0,0,0,1,0,0,0,"0"
"1217","317908",2,"3759","Blessed",2004,297,98,4.6,0,0,0,1,0,0,0,"0"
"1218","2413832",3,"3759","Blessed",2004,274.285714285714,98,4.6,0,0,0,1,0,0,0,"1"
"1219","582891",2,"3759","Blessed",2004,273.142857142857,98,4.6,0,0,0,1,0,0,0,"0"
"1220","164532",3,"3759","Blessed",2004,273.285714285714,98,4.6,0,0,0,1,0,0,0,"1"
"1221","976385",5,"3957","Blind Justice",1994,301.714285714286,85,5.1,1,0,0,0,0,0,0,"1"
"1222","592158",3,"3957","Blind Justice",1994,133.571428571429,85,5.1,1,0,0,0,0,0,0,"1"
"1223","1157850",4,"3957","Blind Justice",1994,142.428571428571,85,5.1,1,0,0,0,0,0,0,"1"
"1224","20223",5,"3957","Blind Justice",1994,288.857142857143,85,5.1,1,0,0,0,0,0,0,"1"
"1225","1776870",4,"3957","Blind Justice",1994,273.285714285714,85,5.1,1,0,0,0,0,0,0,"1"
"1226","2275545",1,"3957","Blind Justice",1994,208,85,5.1,1,0,0,0,0,0,0,"0"
"1227","2401585",4,"3957","Blind Justice",1994,232.428571428571,85,5.1,1,0,0,0,0,0,0,"1"
"1228","322009",3,"3957","Blind Justice",1994,227.571428571429,85,5.1,1,0,0,0,0,0,0,"1"
"1229","2076631",2,"3957","Blind Justice",1994,209.571428571429,85,5.1,1,0,0,0,0,0,0,"0"
"1230","1645455",2,"3957","Blind Justice",1994,269.285714285714,85,5.1,1,0,0,0,0,0,0,"0"
"1231","2630042",5,"2083","Blood Alley",1955,305.428571428571,115,5.7,0,0,0,0,0,0,0,"1"
"1232","1345374",4,"2083","Blood Alley",1955,307.285714285714,115,5.7,0,0,0,0,0,0,0,"1"
"1233","818416",3,"2083","Blood Alley",1955,285.285714285714,115,5.7,0,0,0,0,0,0,0,"1"
"1234","1650301",1,"2083","Blood Alley",1955,279.714285714286,115,5.7,0,0,0,0,0,0,0,"0"
"1235","1977959",3,"2083","Blood Alley",1955,278.142857142857,115,5.7,0,0,0,0,0,0,0,"1"
"1236","2265184",4,"2083","Blood Alley",1955,298.285714285714,115,5.7,0,0,0,0,0,0,0,"1"
"1237","1707368",2,"2083","Blood Alley",1955,278.571428571429,115,5.7,0,0,0,0,0,0,0,"0"
"1238","1755534",5,"2083","Blood Alley",1955,303.714285714286,115,5.7,0,0,0,0,0,0,0,"1"
"1239","1664010",5,"2083","Blood Alley",1955,304.857142857143,115,5.7,0,0,0,0,0,0,0,"1"
"1240","2269020",5,"2083","Blood Alley",1955,294.428571428571,115,5.7,0,0,0,0,0,0,0,"1"
"1241","698521",3,"4096","Blood Feast 2: All U Can Eat",2002,188.285714285714,99,4.9,0,0,1,0,0,0,0,"1"
"1242","963361",1,"4096","Blood Feast 2: All U Can Eat",2002,223,99,4.9,0,0,1,0,0,0,0,"0"
"1243","1808930",1,"4096","Blood Feast 2: All U Can Eat",2002,250.142857142857,99,4.9,0,0,1,0,0,0,0,"0"
"1244","920872",1,"4096","Blood Feast 2: All U Can Eat",2002,257.142857142857,99,4.9,0,0,1,0,0,0,0,"0"
"1245","175096",1,"4096","Blood Feast 2: All U Can Eat",2002,266.571428571429,99,4.9,0,0,1,0,0,0,0,"0"
"1246","315665",3,"4096","Blood Feast 2: All U Can Eat",2002,200.571428571429,99,4.9,0,0,1,0,0,0,0,"1"
"1247","1639792",1,"4096","Blood Feast 2: All U Can Eat",2002,190,99,4.9,0,0,1,0,0,0,0,"0"
"1248","752642",1,"4096","Blood Feast 2: All U Can Eat",2002,193.428571428571,99,4.9,0,0,1,0,0,0,0,"0"
"1249","1217672",2,"4096","Blood Feast 2: All U Can Eat",2002,238.714285714286,99,4.9,0,0,1,0,0,0,0,"0"
"1250","738657",3,"4096","Blood Feast 2: All U Can Eat",2002,228.142857142857,99,4.9,0,0,1,0,0,0,0,"1"
"1251","2306606",4,"2812","Blood: The Last Vampire",2000,284.428571428571,48,6.7,1,1,0,0,0,0,0,"1"
"1252","1447639",4,"2812","Blood: The Last Vampire",2000,302.285714285714,48,6.7,1,1,0,0,0,0,0,"1"
"1253","751035",3,"2812","Blood: The Last Vampire",2000,293.571428571429,48,6.7,1,1,0,0,0,0,0,"1"
"1254","350817",3,"2812","Blood: The Last Vampire",2000,276.857142857143,48,6.7,1,1,0,0,0,0,0,"1"
"1255","492175",4,"2812","Blood: The Last Vampire",2000,309.714285714286,48,6.7,1,1,0,0,0,0,0,"1"
"1256","481484",4,"2812","Blood: The Last Vampire",2000,286.857142857143,48,6.7,1,1,0,0,0,0,0,"1"
"1257","754805",4,"2812","Blood: The Last Vampire",2000,302.428571428571,48,6.7,1,1,0,0,0,0,0,"1"
"1258","544676",5,"2812","Blood: The Last Vampire",2000,272,48,6.7,1,1,0,0,0,0,0,"1"
"1259","1203467",1,"2812","Blood: The Last Vampire",2000,278.714285714286,48,6.7,1,1,0,0,0,0,0,"0"
"1260","2476195",4,"2812","Blood: The Last Vampire",2000,273.571428571429,48,6.7,1,1,0,0,0,0,0,"1"
"1261","1772667",2,"562","Bloody Mallory",2002,302,94,4.1,1,0,1,0,0,0,0,"0"
"1262","2028737",3,"562","Bloody Mallory",2002,306.857142857143,94,4.1,1,0,1,0,0,0,0,"1"
"1263","2330864",1,"562","Bloody Mallory",2002,304.285714285714,94,4.1,1,0,1,0,0,0,0,"0"
"1264","2590248",3,"562","Bloody Mallory",2002,299.142857142857,94,4.1,1,0,1,0,0,0,0,"1"
"1265","279248",2,"562","Bloody Mallory",2002,308.285714285714,94,4.1,1,0,1,0,0,0,0,"0"
"1266","2256731",1,"562","Bloody Mallory",2002,301.285714285714,94,4.1,1,0,1,0,0,0,0,"0"
"1267","2548988",1,"562","Bloody Mallory",2002,298.571428571429,94,4.1,1,0,1,0,0,0,0,"0"
"1268","387418",1,"562","Bloody Mallory",2002,304.857142857143,94,4.1,1,0,1,0,0,0,0,"0"
"1269","8158",1,"562","Bloody Mallory",2002,298.428571428571,94,4.1,1,0,1,0,0,0,0,"0"
"1270","2322540",1,"562","Bloody Mallory",2002,309.571428571429,94,4.1,1,0,1,0,0,0,0,"0"
"1271","126237",3,"1001","Blow Dry",2001,265.571428571429,87,6.1,0,0,1,1,0,1,0,"1"
"1272","1262241",3,"1001","Blow Dry",2001,262.428571428571,87,6.1,0,0,1,1,0,1,0,"1"
"1273","2368790",3,"1001","Blow Dry",2001,260.142857142857,87,6.1,0,0,1,1,0,1,0,"1"
"1274","1049615",3,"1001","Blow Dry",2001,260.857142857143,87,6.1,0,0,1,1,0,1,0,"1"
"1275","27901",4,"1001","Blow Dry",2001,286.714285714286,87,6.1,0,0,1,1,0,1,0,"1"
"1276","1532684",2,"1001","Blow Dry",2001,263.714285714286,87,6.1,0,0,1,1,0,1,0,"0"
"1277","1941368",5,"1001","Blow Dry",2001,147.285714285714,87,6.1,0,0,1,1,0,1,0,"1"
"1278","2566101",4,"1001","Blow Dry",2001,254.571428571429,87,6.1,0,0,1,1,0,1,0,"1"
"1279","2182514",4,"1001","Blow Dry",2001,121.714285714286,87,6.1,0,0,1,1,0,1,0,"1"
"1280","1511019",3,"1001","Blow Dry",2001,130.142857142857,87,6.1,0,0,1,1,0,1,0,"1"
"1281","914508",2,"1051","Blue Chips",1994,283.285714285714,108,5.6,0,0,0,1,0,0,0,"0"
"1282","2091052",4,"1051","Blue Chips",1994,297.571428571429,108,5.6,0,0,0,1,0,0,0,"1"
"1283","1042691",5,"1051","Blue Chips",1994,272.285714285714,108,5.6,0,0,0,1,0,0,0,"1"
"1284","591288",3,"1051","Blue Chips",1994,278.142857142857,108,5.6,0,0,0,1,0,0,0,"1"
"1285","805018",3,"1051","Blue Chips",1994,285,108,5.6,0,0,0,1,0,0,0,"1"
"1286","1801854",5,"1051","Blue Chips",1994,278.571428571429,108,5.6,0,0,0,1,0,0,0,"1"
"1287","2440264",4,"1051","Blue Chips",1994,293.571428571429,108,5.6,0,0,0,1,0,0,0,"1"
"1288","1360224",3,"1051","Blue Chips",1994,299.428571428571,108,5.6,0,0,0,1,0,0,0,"1"
"1289","243430",3,"1051","Blue Chips",1994,303.714285714286,108,5.6,0,0,0,1,0,0,0,"1"
"1290","1539017",3,"1051","Blue Chips",1994,280.571428571429,108,5.6,0,0,0,1,0,0,0,"1"
"1291","2114406",5,"2834","Blue Hawaii",1961,301.714285714286,102,5.3,0,0,1,0,0,0,0,"1"
"1292","932427",3,"2834","Blue Hawaii",1961,185.142857142857,102,5.3,0,0,1,0,0,0,0,"1"
"1293","659317",4,"2834","Blue Hawaii",1961,149.142857142857,102,5.3,0,0,1,0,0,0,0,"1"
"1294","1787399",4,"2834","Blue Hawaii",1961,293.571428571429,102,5.3,0,0,1,0,0,0,0,"1"
"1295","561733",5,"2834","Blue Hawaii",1961,258.571428571429,102,5.3,0,0,1,0,0,0,0,"1"
"1296","453239",3,"2834","Blue Hawaii",1961,266.571428571429,102,5.3,0,0,1,0,0,0,0,"1"
"1297","2513559",5,"2834","Blue Hawaii",1961,294,102,5.3,0,0,1,0,0,0,0,"1"
"1298","2626336",2,"2834","Blue Hawaii",1961,221.285714285714,102,5.3,0,0,1,0,0,0,0,"0"
"1299","2141105",4,"2834","Blue Hawaii",1961,274.857142857143,102,5.3,0,0,1,0,0,0,0,"1"
"1300","1748820",1,"2834","Blue Hawaii",1961,302.142857142857,102,5.3,0,0,1,0,0,0,0,"0"
"1301","816552",1,"388","Body Chemistry",1990,248.857142857143,84,3.9,0,0,0,0,0,0,0,"0"
"1302","1054564",2,"388","Body Chemistry",1990,211.571428571429,84,3.9,0,0,0,0,0,0,0,"0"
"1303","1139570",3,"388","Body Chemistry",1990,67.5714285714286,84,3.9,0,0,0,0,0,0,0,"1"
"1304","145278",2,"388","Body Chemistry",1990,97,84,3.9,0,0,0,0,0,0,0,"0"
"1305","707045",3,"388","Body Chemistry",1990,295.428571428571,84,3.9,0,0,0,0,0,0,0,"1"
"1306","214724",1,"388","Body Chemistry",1990,271.142857142857,84,3.9,0,0,0,0,0,0,0,"0"
"1307","2575825",4,"388","Body Chemistry",1990,193.285714285714,84,3.9,0,0,0,0,0,0,0,"1"
"1308","988777",5,"388","Body Chemistry",1990,191.285714285714,84,3.9,0,0,0,0,0,0,0,"1"
"1309","2230874",3,"388","Body Chemistry",1990,157.714285714286,84,3.9,0,0,0,0,0,0,0,"1"
"1310","302544",1,"388","Body Chemistry",1990,166.714285714286,84,3.9,0,0,0,0,0,0,0,"0"
"1311","1402412",3,"4399","Boogie Boy",1998,5.57142857142857,104,5,0,0,0,0,0,0,0,"1"
"1312","1664010",3,"4399","Boogie Boy",1998,301.142857142857,104,5,0,0,0,0,0,0,0,"1"
"1313","2081170",2,"4399","Boogie Boy",1998,223.714285714286,104,5,0,0,0,0,0,0,0,"0"
"1314","453831",2,"4399","Boogie Boy",1998,150.857142857143,104,5,0,0,0,0,0,0,0,"0"
"1315","1697241",2,"4399","Boogie Boy",1998,195.428571428571,104,5,0,0,0,0,0,0,0,"0"
"1316","2226294",1,"4399","Boogie Boy",1998,152.428571428571,104,5,0,0,0,0,0,0,0,"0"
"1317","1611972",5,"4399","Boogie Boy",1998,307.714285714286,104,5,0,0,0,0,0,0,0,"1"
"1318","1942389",3,"4399","Boogie Boy",1998,171.428571428571,104,5,0,0,0,0,0,0,0,"1"
"1319","2250261",4,"4399","Boogie Boy",1998,235.571428571429,104,5,0,0,0,0,0,0,0,"1"
"1320","1571662",3,"4399","Boogie Boy",1998,274.285714285714,104,5,0,0,0,0,0,0,0,"1"
"1321","1710821",2,"1004","Bookies",2003,254.857142857143,88,5.5,0,0,1,1,0,0,0,"0"
"1322","1212136",2,"1004","Bookies",2003,302.142857142857,88,5.5,0,0,1,1,0,0,0,"0"
"1323","1891207",2,"1004","Bookies",2003,246.142857142857,88,5.5,0,0,1,1,0,0,0,"0"
"1324","1565748",3,"1004","Bookies",2003,252.142857142857,88,5.5,0,0,1,1,0,0,0,"1"
"1325","2378561",3,"1004","Bookies",2003,247.142857142857,88,5.5,0,0,1,1,0,0,0,"1"
"1326","1826257",4,"1004","Bookies",2003,295.857142857143,88,5.5,0,0,1,1,0,0,0,"1"
"1327","547341",4,"1004","Bookies",2003,259.714285714286,88,5.5,0,0,1,1,0,0,0,"1"
"1328","2495946",2,"1004","Bookies",2003,266.142857142857,88,5.5,0,0,1,1,0,0,0,"0"
"1329","1948337",2,"1004","Bookies",2003,266.285714285714,88,5.5,0,0,1,1,0,0,0,"0"
"1330","1398509",1,"1004","Bookies",2003,264.857142857143,88,5.5,0,0,1,1,0,0,0,"0"
"1331","2260832",2,"2923","Boris and Natasha",1992,237.571428571429,87,3.6,1,0,1,0,0,0,0,"0"
"1332","1061195",1,"2923","Boris and Natasha",1992,202.571428571429,87,3.6,1,0,1,0,0,0,0,"0"
"1333","2478113",2,"2923","Boris and Natasha",1992,220.285714285714,87,3.6,1,0,1,0,0,0,0,"0"
"1334","2318762",2,"2923","Boris and Natasha",1992,235.571428571429,87,3.6,1,0,1,0,0,0,0,"0"
"1335","12812",3,"2923","Boris and Natasha",1992,264.714285714286,87,3.6,1,0,1,0,0,0,0,"1"
"1336","798296",1,"2923","Boris and Natasha",1992,157.571428571429,87,3.6,1,0,1,0,0,0,0,"0"
"1337","1238184",1,"2923","Boris and Natasha",1992,175,87,3.6,1,0,1,0,0,0,0,"0"
"1338","1300582",2,"2923","Boris and Natasha",1992,224.857142857143,87,3.6,1,0,1,0,0,0,0,"0"
"1339","1844963",2,"2923","Boris and Natasha",1992,307.428571428571,87,3.6,1,0,1,0,0,0,0,"0"
"1340","2464924",1,"2923","Boris and Natasha",1992,206.142857142857,87,3.6,1,0,1,0,0,0,0,"0"
"1341","1402114",3,"1790","Born Free",1966,170.285714285714,95,6.9,0,0,0,1,0,0,0,"1"
"1342","999601",4,"1790","Born Free",1966,279.285714285714,95,6.9,0,0,0,1,0,0,0,"1"
"1343","1867238",2,"1790","Born Free",1966,216.285714285714,95,6.9,0,0,0,1,0,0,0,"0"
"1344","2443784",2,"1790","Born Free",1966,186.142857142857,95,6.9,0,0,0,1,0,0,0,"0"
"1345","1757328",4,"1790","Born Free",1966,298.571428571429,95,6.9,0,0,0,1,0,0,0,"1"
"1346","358947",5,"1790","Born Free",1966,289.428571428571,95,6.9,0,0,0,1,0,0,0,"1"
"1347","873556",5,"1790","Born Free",1966,264.142857142857,95,6.9,0,0,0,1,0,0,0,"1"
"1348","1720179",4,"1790","Born Free",1966,233.142857142857,95,6.9,0,0,0,1,0,0,0,"1"
"1349","2560686",4,"1790","Born Free",1966,278.714285714286,95,6.9,0,0,0,1,0,0,0,"1"
"1350","923103",4,"1790","Born Free",1966,170.857142857143,95,6.9,0,0,0,1,0,0,0,"1"
"1351","2194859",2,"4345","Bowling for Columbine",2002,289.142857142857,120,8.5,0,0,1,1,1,0,0,"0"
"1352","2353212",4,"4345","Bowling for Columbine",2002,289.571428571429,120,8.5,0,0,1,1,1,0,0,"1"
"1353","633085",5,"4345","Bowling for Columbine",2002,209.571428571429,120,8.5,0,0,1,1,1,0,0,"1"
"1354","2431537",3,"4345","Bowling for Columbine",2002,248.428571428571,120,8.5,0,0,1,1,1,0,0,"1"
"1355","1099181",4,"4345","Bowling for Columbine",2002,301.571428571429,120,8.5,0,0,1,1,1,0,0,"1"
